observation_id,gbifID,decimalLatitude,decimalLongitude,bdticm,bldfie,cecsol,clyppt,orcdrc,phihox,sltppt,sndppt
1118611915,1118611915,44.28458,4.44108,1454,1333,18,28,23,75,40,33
1118612298,1118612298,43.7243,5.54405,909,1427,15,25,14,78,39,35
1118613242,1118613242,43.93001,3.93396,1600,1271,21,29,23,69,38,33
1118618556,1118618556,44.10886,4.06183,1444,1266,20,29,25,68,35,35
1118619751,1118619751,44.11,3.93692,632,1264,20,25,25,67,36,39
1118621459,1118621459,43.84258,3.55951,1187,1294,17,28,37,65,34,37
1118624411,1118624411,44.0146,4.43425,1260,1321,20,29,28,71,39,32
1118625163,1118625163,44.19458,4.4388,1490,1323,20,29,23,72,38,32
1118626835,1118626835,43.6547,4.42525,3143,1404,19,26,20,77,41,32
1118628636,1118628636,44.02313,3.43655,1099,1115,20,17,59,55,36,47
1118629036,1118629036,43.8362,4.30543,1144,1381,16,25,20,73,39,36
1118634686,1118634686,44.01887,4.06015,1247,1378,15,22,16,75,50,28
1118635854,1118635854,43.93101,3.80945,1053,1325,20,25,18,67,39,36
1118637071,1118637071,42.67253,2.32987,1430,1277,13,15,74,62,33,52
1118639530,1118639530,43.74764,4.17927,1774,1408,15,25,17,77,41,33
1118641117,1118641117,44.0129,4.55894,1750,1336,17,28,23,68,37,34
1118641539,1118641539,43.74891,4.05515,1763,1379,15,27,17,75,40,33
1118643362,1118643362,44.021,3.81072,1264,1247,18,19,36,62,32,49
1118644414,1118644414,43.92462,4.43199,1377,1295,21,29,26,67,38,33
1118650868,1118650868,43.91909,4.80543,2093,1432,16,23,16,77,41,36
1118653458,1118653458,44.01105,4.68362,1953,1402,15,25,22,76,39,36
1118653753,1118653753,44.11256,3.56217,1081,1036,20,15,65,54,35,49
1118654263,1118654263,44.10758,4.18673,1325,1365,18,25,21,75,42,33
1118656646,1118656646,44.11313,3.43725,1515,1204,15,14,38,58,34,52
1118687282,1118687282,43.48267,3.55601,1802,1394,16,26,19,74,40,33
1118695720,1118695720,43.75316,3.4345,1352,1316,17,24,22,73,37,40
1118704502,1118704502,43.84187,3.68384,1457,1356,21,26,24,70,38,36
1118705103,1118705103,43.84102,3.80817,1065,1370,21,25,30,64,37,38
1118707042,1118707042,43.57404,3.06188,1555,1287,17,27,114,66,38,35
1118714428,1118714428,43.392,3.6785,,,,,,,,
1118768175,1118768175,43.56897,4.05184,2408,1411,17,26,28,75,34,40
1118772259,1118772259,43.57193,3.68063,857,1334,18,28,29,72,37,36
1118772666,1118772666,43.75004,3.93103,1470,1397,17,26,20,73,40,33
1118772928,1118772928,43.3927,3.55514,1863,1417,19,24,17,74,37,39
1118774647,1118774647,43.75188,3.68277,817,1256,20,30,30,66,36,34
1118783365,1118783365,43.75401,3.06207,1080,1239,15,22,32,56,34,43
1118785699,1118785699,43.48393,2.81466,1068,1261,16,24,34,60,38,38
1118787656,1118787656,43.39369,3.30842,3284,1442,16,25,13,75,33,41
1118788068,1118788068,43.84357,3.31084,1796,1317,22,30,26,71,40,30
1118789641,1118789641,43.30401,3.18476,2186,1411,15,26,17,76,38,36
1118792944,1118792944,43.21377,3.30746,,,,,,,,
1118793932,1118793932,43.48112,3.80311,2575,1412,22,27,18,75,39,34
1118794486,1118794486,43.5701,3.92811,2837,1427,16,22,15,74,34,44
1118795697,1118795697,43.6619,3.6817,1225,1281,18,23,35,62,36,41
1118796371,1118796371,43.39326,3.43178,3069,1414,19,28,17,75,41,30
1118796636,1118796636,43.48013,3.92666,,,,,,,,
1118797858,1118797858,43.39397,2.81495,877,1301,19,23,26,65,36,41
1118799343,1118799343,43.75386,3.18621,1239,1310,19,28,34,69,38,34
1118799740,1118799740,43.3033,3.43111,1947,1413,17,28,23,75,40,32
1118801872,1118801872,43.48365,3.3089,1782,1401,15,25,15,76,36,39
1118803393,1118803393,43.48365,2.6911,974,1319,15,20,24,63,37,43
1118804840,1118804840,43.30373,3.30793,3327,1427,17,26,15,77,43,31
1118807074,1118807074,43.57362,3.30938,840,1283,19,23,38,59,37,39
1118807721,1118807721,43.30415,3.06159,2459,1389,13,23,29,76,36,41
1118809757,1118809757,43.66402,3.06197,1033,1310,16,21,31,64,35,44
1118811111,1118811111,43.48407,3.06178,1080,1306,17,23,25,64,34,44
1118813443,1118813443,43.57263,3.55688,1259,1373,17,29,19,72,41,31
1118813631,1118813631,43.93356,3.31133,1988,1228,24,28,42,67,37,35
1118819381,1118819381,43.39397,3.18505,2593,1422,16,24,17,76,41,35
1118822962,1118822962,43.57362,2.69062,1357,1256,16,22,25,55,35,43
1118825523,1118825523,43.30373,2.69207,2530,1416,15,26,15,77,41,33
1118825981,1118825981,43.5739,2.81437,1524,1131,18,17,46,52,36,48
1118826262,1118826262,43.39369,2.69158,968,1272,15,23,32,59,37,39
1118832472,1118832472,43.66317,3.43381,887,1346,17,24,19,67,37,40
1118835540,1118835540,43.75358,3.31036,965,1292,18,24,29,68,38,38
1118838819,1118838819,43.6636,3.30987,928,1313,18,24,24,66,37,39
1118840448,1118840448,43.5739,3.18563,1180,1268,20,29,31,67,37,34
1118844700,1118844700,43.66007,3.92957,1393,1427,17,25,17,74,41,34
1118845515,1118845515,43.48393,3.18534,1307,1393,15,29,16,77,37,34
1118847119,1118847119,43.65767,4.17742,2942,1410,16,23,17,76,34,43
1118850548,1118850548,43.65894,4.0535,2993,1441,17,23,17,75,36,41
1118851132,1118851132,43.93186,3.68492,1171,1259,22,26,36,64,35,39
1118851655,1118851655,43.5732,3.43313,1676,1418,15,26,16,76,36,38
1118852401,1118852401,43.57108,3.80437,2330,1421,20,26,20,74,38,36
1118857704,1118857704,43.66402,2.93803,925,1158,17,19,40,54,38,43
1118863428,1118863428,43.48196,3.67956,1837,1411,17,24,17,75,39,37
1118866027,1118866027,43.66388,3.18592,1285,1309,27,27,32,69,38,35
1118867267,1118867267,43.75259,3.55863,1283,1272,20,29,32,68,35,37
1118872413,1118872413,43.84314,3.43518,1645,1313,19,28,31,65,35,37
1118874320,1118874320,43.57404,2.93812,906,1314,16,19,25,64,35,46
1118882232,1118882232,43.30274,3.55428,,,,,,,,
1118884308,1118884308,43.75103,3.8069,870,1285,18,29,28,67,37,33
1118886026,1118886026,43.66261,3.55776,1222,1380,16,23,22,73,37,39
1118891944,1118891944,43.66106,3.80563,1178,1375,18,28,21,72,36,37
1118898058,1118898058,43.48407,2.93822,868,1281,17,22,29,57,38,40
1118898229,1118898229,43.39411,2.93832,839,1328,19,30,27,69,40,31
1118901817,1118901817,43.48323,3.43246,1100,1396,26,26,20,73,40,35
1118901954,1118901954,43.39411,3.06168,1128,1389,15,26,17,75,39,36
1118913618,1118913618,44.56392,3.18889,1065,1129,16,16,47,56,30,54
1118918133,1118918133,44.38316,3.43933,2784,1200,22,25,44,64,34,40
1118919139,1118919139,44.38388,3.18829,1726,1217,21,24,39,63,41,35
1118919179,1118919179,44.65409,3.06306,2056,1204,20,25,35,63,38,38
1118919286,1118919286,44.29315,3.43863,1632,1278,23,25,36,69,36,39
1118920416,1118920416,44.38359,3.31381,1971,1168,20,24,28,66,37,39
1118922848,1118922848,44.4739,3.18859,1641,1280,21,23,35,65,36,41
1118923044,1118923044,44.65322,3.44144,1708,1227,17,20,36,62,32,49
1118923495,1118923495,44.291,3.81458,1555,1203,19,21,44,65,34,44
1118924972,1118924972,44.56105,3.81848,1930,1183,18,18,38,61,34,48
1118926037,1118926037,44.29258,3.56395,2258,1118,23,24,51,63,34,41
1118927864,1118927864,44.83415,3.06326,1647,1241,14,19,30,57,31,50
1118928201,1118928201,44.56406,3.06296,1972,1051,20,21,59,57,37,42
1118928932,1118928932,44.83371,3.31632,1771,1253,14,18,38,62,29,53
1118929449,1118929449,44.47361,3.31431,2133,1189,21,24,35,66,36,40
1118930581,1118930581,44.65365,3.31531,1595,1182,15,15,32,59,31,54
1118930786,1118930786,44.65394,3.18919,2118,1231,18,21,40,62,37,42
1118930946,1118930946,44.47189,3.69147,1257,1109,18,19,44,56,34,46
1118930961,1118930961,44.38001,3.94139,1721,1193,16,19,35,62,34,47
1118931143,1118931143,44.47404,3.06286,1331,1242,19,18,41,60,33,49
1118931757,1118931757,44.20185,3.68818,1595,1223,16,19,85,62,33,48
1118932379,1118932379,44.20257,3.56306,1547,1158,16,18,44,62,34,48
1118932882,1118932882,44.56263,3.56665,2040,1168,18,16,37,61,32,52
1118932942,1118932942,44.111,3.81201,863,1259,14,16,27,60,30,54
1118933012,1118933012,44.65193,3.69367,1955,1176,17,18,44,61,32,50
1118934713,1118934713,44.20314,3.43794,1315,1219,23,25,30,71,35,40
1118935581,1118935581,44.47261,3.56575,1946,1198,20,27,31,64,37,36
1118936234,1118936234,44.65265,3.56756,1498,1066,22,16,62,51,36,48
1118936506,1118936506,44.74267,3.56846,1274,1094,19,18,52,55,34,48
1118937181,1118937181,44.38101,3.81588,1864,1144,22,19,46,61,34,47
1118937747,1118937747,44.56363,3.31481,2367,1286,22,32,29,67,37,32
1118938335,1118938335,44.29,3.93989,1694,1210,16,20,41,61,36,44
1118938827,1118938827,44.56191,3.69257,1869,1231,22,27,38,64,36,36
1118939015,1118939015,44.74195,3.69478,1405,1153,15,14,55,53,33,53
1118941487,1118941487,44.38259,3.56485,1783,1242,17,18,50,64,32,50
1118941545,1118941545,44.83198,3.6959,1581,1253,14,17,43,57,33,50
1118942291,1118942291,44.29186,3.68927,1847,1173,20,18,55,61,34,48
1118942954,1118942954,44.74325,3.44214,1915,1156,19,21,38,61,30,50
1118944360,1118944360,44.74368,3.31582,1604,1216,16,17,34,60,29,54
1118946095,1118946095,44.47103,3.81718,1661,1251,23,27,31,68,38,35
1118946648,1118946648,44.2,3.9384,1290,1222,13,19,29,60,35,47
1118947537,1118947537,44.29358,3.31331,2010,1200,22,24,41,66,36,40
1118947863,1118947863,44.834,3.18979,1580,1155,20,19,40,61,30,51
1118948438,1118948438,44.201,3.81329,1309,1286,14,19,33,59,35,46
1118950071,1118950071,44.5632,3.44073,1427,1108,17,19,39,60,37,44
1118951664,1118951664,44.38187,3.69037,2239,1213,19,19,35,61,31,50
1118973378,1118973378,42.76439,2.81695,1383,1428,19,30,14,76,37,34
1118976554,1118976554,42.49481,3.06073,1044,1308,16,24,30,69,32,44
1118977220,1118977220,42.58429,2.69586,1487,1354,18,21,23,65,37,41
1118980077,1118980077,42.58388,2.57421,1338,1258,18,20,38,64,40,41
1118982871,1118982871,42.31463,2.69726,1347,1289,20,27,25,65,36,37
1118986643,1118986643,42.6742,2.69539,1829,1404,16,22,14,73,38,41
1118992239,1118992239,42.49468,2.8178,1720,1354,15,20,14,66,34,46
1118994819,1118994819,42.57972,1.96598,1414,1160,26,12,56,59,37,51
1118999713,1118999713,42.67323,2.45171,1075,1338,13,21,27,61,29,49
1119002029,1119002029,42.48721,1.72468,1797,1149,23,13,77,57,37,50
1119004573,1119004573,42.57848,1.84435,1063,1075,28,14,56,55,38,49
1119004673,1119004673,42.49343,2.4534,1214,1116,27,12,83,58,34,54
1119004993,1119004993,42.76453,3.06102,,,,,,,,
1119009203,1119009203,42.40203,2.21169,1706,1199,25,14,61,58,38,48
1119010446,1119010446,42.67461,3.06092,,,,,,,,
1119012221,1119012221,42.76369,2.57289,1231,1362,12,20,22,70,31,48
1119013028,1119013028,42.4944,2.69633,1670,1336,18,23,25,68,33,44
1119013423,1119013423,42.40451,2.69679,734,1232,16,20,36,58,38,42
1119013717,1119013717,42.58471,2.93917,2457,1409,16,21,15,72,35,44
1119014404,1119014404,42.49481,2.93927,942,1235,16,22,21,59,38,40
1119017356,1119017356,42.40355,2.45424,1393,1195,18,21,25,59,38,42
1119018162,1119018162,42.48984,1.96757,1787,1297,19,22,31,67,32,45
1119018316,1119018316,42.67448,2.81723,2465,1452,18,21,13,72,38,41
1119018465,1119018465,42.76411,2.69492,1112,1392,17,26,17,75,40,35
1119018569,1119018569,42.76314,2.45086,603,1298,15,24,22,60,37,39
1119019599,1119019599,42.49468,3.1822,,,,,,,,
1119023854,1119023854,42.58333,2.45255,1059,1311,12,22,30,59,39,40
1119029746,1119029746,42.58457,2.81752,2810,1435,14,20,11,74,39,40
1119030887,1119030887,42.49398,2.57486,1206,1219,15,17,30,56,36,47
1119033490,1119033490,43.21027,2.07767,1984,1417,23,35,17,75,45,20
1119041142,1119041142,43.12131,2.20188,1721,1417,19,27,15,73,42,31
1119042397,1119042397,42.58263,2.33091,1566,1331,20,22,28,68,37,40
1119043535,1119043535,42.58083,2.08762,1756,1282,22,21,35,66,40,39
1119044421,1119044421,42.57709,1.72272,2453,1136,20,14,71,57,38,48
1119045275,1119045275,42.49094,2.08902,2403,1244,22,19,35,63,35,46
1119046003,1119046003,42.5818,2.20926,1695,1245,21,24,30,68,36,40
1119047090,1119047090,42.40493,3.06064,1176,1289,15,20,29,64,37,42
1119048665,1119048665,42.49191,2.21048,1070,1118,17,10,63,56,31,58
1119049980,1119049980,42.4041,2.57551,1086,1301,16,20,28,60,36,43
1119050050,1119050050,42.67378,2.57355,1665,1408,14,21,19,73,31,48
1119050810,1119050810,42.40106,2.09042,1041,1143,27,15,60,58,39,46
1119051355,1119051355,42.40479,3.18192,,,,,,,,
1119060917,1119060917,42.76453,2.93898,3112,1427,18,22,11,75,40,38
1119061444,1119061444,42.58471,3.06083,,,,,,,,
1119068752,1119068752,42.31367,2.45507,1159,1284,21,26,28,63,38,35
1119075443,1119075443,42.48859,1.84612,1508,1182,18,14,51,60,33,53
1119078036,1119078036,42.39996,1.96916,2497,1237,19,19,40,63,39,42
1119078915,1119078915,42.67461,2.93908,3461,1441,15,24,12,75,34,42
1119158145,1119158145,43.68826,6.78346,1954,1271,22,25,28,66,37,38
1119208374,1119208374,44.12874,7.06302,1905,1110,16,15,44,63,33,52
1119208888,1119208888,43.59401,6.90119,1898,1309,17,25,26,69,32,43
1119212050,1119212050,43.7497,7.53336,,,,,,,,
1119243909,1119243909,44.22761,6.81943,1697,1083,25,13,74,56,37,51
1119462413,1119462413,43.81708,0.57616,1701,1424,19,29,15,74,43,28
1119465841,1119465841,43.90703,0.57234,1911,1423,19,32,15,76,46,21
1119466767,1119466767,42.72619,0.1335,230,1139,25,11,97,53,33,56
